产品名称,挂钩标的,标的代码,结构,成立日,初始点位,到期日,期限,敲出阈值,敲出价格,敲入阈值,敲入价格,票息,状态,敲入日期,敲入点位,敲出日期,敲出点位,存续时长(日),存续时长(月),存续时长(年),实际损益,实际年化损益,标的资产实际损益,标的资产年化损益
产品99,ZZ500,000905.SH,snowBall,2016-05-31,5947.3224,2017-05-31,12个月,0.97,5768.902728,0.1,594.73224,0.2,已敲出未曾敲入,,,2016-06-30,6123.4939,22,1,0.08333333333333333,0.016666666666666666,0.2,0.029621985853667487,0.35546383024400985
产品100,ZZ500,000905.SH,snowBall,2016-06-01,5973.7799,2017-06-01,12个月,0.97,5794.566503,0.1,597.3779900000001,0.2,已敲出未曾敲入,,,2016-07-01,6111.5385,22,1,0.08333333333333333,0.016666666666666666,0.2,0.02306054161787907,0.27672649941454885
产品101,ZZ500,000905.SH,snowBall,2016-06-02,6013.8942,2017-06-02,12个月,0.97,5833.477373999999,0.1,601.38942,0.2,已敲出未曾敲入,,,2016-07-01,6111.5385,21,1,0.08333333333333333,0.016666666666666666,0.2,0.016236451249840744,0.19483741499808893
产品102,ZZ500,000905.SH,snowBall,2016-06-03,6032.603,2017-06-02,12个月,0.97,5851.6249099999995,0.1,603.2603,0.2,已敲出未曾敲入,,,2016-07-01,6111.5385,20,1,0.08333333333333333,0.016666666666666666,0.2,0.01308481595755584,0.15701779149067008
产品103,ZZ500,000905.SH,snowBall,2016-06-06,6051.8595,2017-06-06,12个月,0.97,5870.303714999999,0.1,605.1859499999999,0.2,已敲出未曾敲入,,,2016-07-06,6297.3969,22,1,0.08333333333333333,0.016666666666666666,0.2,0.04057222412384154,0.48686668948609846
产品104,ZZ500,000905.SH,snowBall,2016-06-07,6045.3571,2017-06-07,12个月,0.97,5863.996387,0.1,604.53571,0.2,已敲出未曾敲入,,,2016-07-07,6319.7926,22,1,0.08333333333333333,0.016666666666666666,0.2,0.04539607759482056,0.5447529311378467
产品105,ZZ500,000905.SH,snowBall,2016-06-08,6023.8776,2017-06-08,12个月,0.97,5843.161271999999,0.1,602.38776,0.2,已敲出未曾敲入,,,2016-07-08,6299.8533,22,1,0.08333333333333333,0.016666666666666666,0.2,0.04581363007774253,0.5497635609329103
产品106,ZZ500,000905.SH,snowBall,2016-06-13,5746.4438,2017-06-13,12个月,0.97,5574.050486,0.1,574.6443800000001,0.2,已敲出未曾敲入,,,2016-07-13,6446.5634,24,1,0.08333333333333333,0.016666666666666666,0.2,0.12183528184857573,1.4620233821829087
产品107,ZZ500,000905.SH,snowBall,2016-06-14,5762.7612,2017-06-14,12个月,0.97,5589.878364,0.1,576.27612,0.2,已敲出未曾敲入,,,2016-07-14,6455.5827,24,1,0.08333333333333333,0.016666666666666666,0.2,0.12022387809510482,1.4426865371412578
产品108,ZZ500,000905.SH,snowBall,2016-06-15,5952.846,2017-06-15,12个月,0.97,5774.260619999999,0.1,595.2846,0.2,已敲出未曾敲入,,,2016-07-15,6441.0159,24,1,0.08333333333333333,0.016666666666666666,0.2,0.08200613622458919,0.9840736346950703
产品109,ZZ500,000905.SH,snowBall,2016-06-16,5930.5454,2017-06-16,12个月,0.97,5752.629038,0.1,593.05454,0.2,已敲出未曾敲入,,,2016-07-15,6441.0159,23,1,0.08333333333333333,0.016666666666666666,0.2,0.08607479844939725,1.032897581392767
产品110,ZZ500,000905.SH,snowBall,2016-06-17,5964.2724,2017-06-16,12个月,0.97,5785.344228,0.1,596.42724,0.2,已敲出未曾敲入,,,2016-07-15,6441.0159,22,1,0.08333333333333333,0.016666666666666666,0.2,0.07993322035391959,0.959198644247035
产品111,ZZ500,000905.SH,snowBall,2016-06-20,5985.5691,2017-06-20,12个月,0.97,5806.0020269999995,0.1,598.55691,0.2,已敲出未曾敲入,,,2016-07-20,6417.9223,24,1,0.08333333333333333,0.016666666666666666,0.2,0.07223259689709383,0.8667911627651259
产品112,ZZ500,000905.SH,snowBall,2016-06-21,5916.8032,2017-06-21,12个月,0.97,5739.299104,0.1,591.68032,0.2,已敲出未曾敲入,,,2016-07-21,6442.7093,24,1,0.08333333333333333,0.016666666666666666,0.2,0.08888348694781678,1.0666018433738014
产品113,ZZ500,000905.SH,snowBall,2016-06-22,6008.8857,2017-06-22,12个月,0.97,5828.619129,0.1,600.88857,0.2,已敲出未曾敲入,,,2016-07-22,6390.9254,24,1,0.08333333333333333,0.016666666666666666,0.2,0.06357912582694003,0.7629495099232804
产品114,ZZ500,000905.SH,snowBall,2016-06-23,5978.1737,2017-06-23,12个月,0.97,5798.828489,0.1,597.8173700000001,0.2,已敲出未曾敲入,,,2016-07-22,6390.9254,23,1,0.08333333333333333,0.016666666666666666,0.2,0.06904310926930735,0.8285173112316881
产品115,ZZ500,000905.SH,snowBall,2016-06-24,5903.6202,2017-06-23,12个月,0.97,5726.5115940000005,0.1,590.36202,0.2,已敲出未曾敲入,,,2016-07-22,6390.9254,22,1,0.08333333333333333,0.016666666666666666,0.2,0.08254345359140824,0.9905214430968989
产品116,ZZ500,000905.SH,snowBall,2016-06-27,6044.2191,2017-06-27,12个月,0.97,5862.892527,0.1,604.42191,0.2,已敲出未曾敲入,,,2016-07-27,6229.2885,24,1,0.08333333333333333,0.016666666666666666,0.2,0.03061924078827638,0.36743088945931657
产品117,ZZ500,000905.SH,snowBall,2016-06-28,6107.5105,2017-06-28,12个月,0.97,5924.285185,0.1,610.7510500000001,0.2,已敲出未曾敲入,,,2016-07-28,6243.2883,24,1,0.08333333333333333,0.016666666666666666,0.2,0.022231283924931455,0.26677540709917746
产品118,ZZ500,000905.SH,snowBall,2016-06-29,6120.2021,2017-06-29,12个月,0.97,5936.596037,0.1,612.02021,0.2,已敲出未曾敲入,,,2016-07-29,6202.8923,24,1,0.08333333333333333,0.016666666666666666,0.2,0.01351102441535379,0.16213229298424547
产品119,ZZ500,000905.SH,snowBall,2016-06-30,6123.4939,2017-06-30,12个月,0.97,5939.789083000001,0.1,612.3493900000001,0.2,已敲出未曾敲入,,,2016-07-29,6202.8923,23,1,0.08333333333333333,0.016666666666666666,0.2,0.012966192388956355,0.15559430866747626
产品120,ZZ500,000905.SH,snowBall,2016-07-01,6111.5385,2017-06-30,12个月,0.97,5928.1923449999995,0.1,611.15385,0.2,已敲出未曾敲入,,,2016-08-01,6109.2782,23,1,0.08333333333333333,0.016666666666666666,0.2,-0.0003698414073640688,-0.004438096888368825
产品121,ZZ500,000905.SH,snowBall,2016-07-04,6231.8811,2017-07-04,12个月,0.97,6044.924666999999,0.1,623.18811,0.2,已敲出未曾敲入,,,2016-08-04,6238.2309,25,1,0.08333333333333333,0.016666666666666666,0.2,0.0010189218789813381,0.012227062547776057
产品122,ZZ500,000905.SH,snowBall,2016-07-05,6269.5046,2017-07-05,12个月,0.97,6081.419462,0.1,626.95046,0.2,已敲出未曾敲入,,,2016-08-05,6203.2872,25,1,0.08333333333333333,0.016666666666666666,0.2,-0.010561823337684517,-0.1267418800522142
产品123,ZZ500,000905.SH,snowBall,2016-07-06,6297.3969,2017-07-06,12个月,0.97,6108.474993,0.1,629.73969,0.2,已敲出未曾敲入,,,2016-08-05,6203.2872,24,1,0.08333333333333333,0.016666666666666666,0.2,-0.014944222429429499,-0.179330669153154
产品124,ZZ500,000905.SH,snowBall,2016-07-07,6319.7926,2017-07-07,12个月,0.97,6130.198821999999,0.1,631.9792600000001,0.2,已敲出未曾敲入,,,2016-08-05,6203.2872,23,1,0.08333333333333333,0.016666666666666666,0.2,-0.018435003705659536,-0.22122004446791443
产品125,ZZ500,000905.SH,snowBall,2016-07-08,6299.8533,2017-07-07,12个月,0.97,6110.857701,0.1,629.98533,0.2,已敲出未曾敲入,,,2016-08-08,6290.7562,23,1,0.08333333333333333,0.016666666666666666,0.2,-0.0014440177519688957,-0.01732821302362675
产品126,ZZ500,000905.SH,snowBall,2016-07-11,6312.4988,2017-07-11,12个月,0.97,6123.123836,0.1,631.2498800000001,0.2,已敲出未曾敲入,,,2016-08-11,6226.3129,25,1,0.08333333333333333,0.016666666666666666,0.2,-0.013653214476650688,-0.16383857371980826
产品127,ZZ500,000905.SH,snowBall,2016-07-12,6395.1448,2017-07-12,12个月,0.97,6203.290456,0.1,639.51448,0.2,已敲出未曾敲入,,,2016-08-12,6299.0915,25,1,0.08333333333333333,0.016666666666666666,0.2,-0.0150197224619526,-0.1802366695434312
产品128,ZZ500,000905.SH,snowBall,2016-07-13,6446.5634,2017-07-13,12个月,0.97,6253.166498,0.1,644.65634,0.2,已敲出未曾敲入,,,2016-08-12,6299.0915,24,1,0.08333333333333333,0.016666666666666666,0.2,-0.022876048965872142,-0.2745125875904657
产品129,ZZ500,000905.SH,snowBall,2016-07-14,6455.5827,2017-07-14,12个月,0.97,6261.9152189999995,0.1,645.55827,0.2,已敲出未曾敲入,,,2016-08-12,6299.0915,23,1,0.08333333333333333,0.016666666666666666,0.2,-0.024241219928915037,-0.29089463914698044
产品130,ZZ500,000905.SH,snowBall,2016-07-15,6441.0159,2017-07-14,12个月,0.97,6247.785423,0.1,644.1015900000001,0.2,已敲出未曾敲入,,,2016-08-15,6442.5272,23,1,0.08333333333333333,0.016666666666666666,0.2,0.00023463689943703514,0.0028156427932444217
产品131,ZZ500,000905.SH,snowBall,2016-07-18,6412.0731,2017-07-18,12个月,0.97,6219.710907,0.1,641.20731,0.2,已敲出未曾敲入,,,2016-08-18,6490.408,25,1,0.08333333333333333,0.016666666666666666,0.2,0.012216782119966796,0.14660138543960155
产品132,ZZ500,000905.SH,snowBall,2016-07-19,6431.9383,2017-07-19,12个月,0.97,6238.980151,0.1,643.19383,0.2,已敲出未曾敲入,,,2016-08-19,6499.5548,25,1,0.08333333333333333,0.016666666666666666,0.2,0.01051261639123613,0.12615139669483355
产品133,ZZ500,000905.SH,snowBall,2016-07-20,6417.9223,2017-07-20,12个月,0.97,6225.384631,0.1,641.79223,0.2,已敲出未曾敲入,,,2016-08-19,6499.5548,24,1,0.08333333333333333,0.016666666666666666,0.2,0.01271945906855243,0.15263350882262916
产品134,ZZ500,000905.SH,snowBall,2016-07-21,6442.7093,2017-07-21,12个月,0.97,6249.428021000001,0.1,644.2709300000001,0.2,已敲出未曾敲入,,,2016-08-19,6499.5548,23,1,0.08333333333333333,0.016666666666666666,0.2,0.008823229072278505,0.10587874886734205
产品135,ZZ500,000905.SH,snowBall,2016-07-22,6390.9254,2017-07-21,12个月,0.97,6199.197638,0.1,639.0925400000001,0.2,已敲出未曾敲入,,,2016-08-22,6420.3544,23,1,0.08333333333333333,0.016666666666666666,0.2,0.004604810439502227,0.055257725274026726
产品136,ZZ500,000905.SH,snowBall,2016-07-25,6408.7831,2017-07-25,12个月,0.97,6216.519606999999,0.1,640.87831,0.2,已敲出未曾敲入,,,2016-08-25,6382.5704,25,1,0.08333333333333333,0.016666666666666666,0.2,-0.004090121258745638,-0.04908145510494766
产品137,ZZ500,000905.SH,snowBall,2016-07-26,6494.4743,2017-07-26,12个月,0.97,6299.640071,0.1,649.44743,0.2,已敲出未曾敲入,,,2016-08-26,6410.7335,25,1,0.08333333333333333,0.016666666666666666,0.2,-0.0128941614258139,-0.1547299371097668
产品138,ZZ500,000905.SH,snowBall,2016-07-27,6229.2885,2017-07-27,12个月,0.97,6042.409844999999,0.1,622.92885,0.2,已敲出未曾敲入,,,2016-08-26,6410.7335,24,1,0.08333333333333333,0.016666666666666666,0.2,0.02912772461895141,0.34953269542741694
产品139,ZZ500,000905.SH,snowBall,2016-07-28,6243.2883,2017-07-28,12个月,0.97,6055.989651,0.1,624.32883,0.2,已敲出未曾敲入,,,2016-08-26,6410.7335,23,1,0.08333333333333333,0.016666666666666666,0.2,0.026820033282781486,0.32184039939337783
产品140,ZZ500,000905.SH,snowBall,2016-07-29,6202.8923,2017-07-28,12个月,0.97,6016.805531,0.1,620.2892300000001,0.2,已敲出未曾敲入,,,2016-08-29,6427.5291,23,1,0.08333333333333333,0.016666666666666666,0.2,0.03621484770902739,0.43457817250832864
产品141,ZZ500,000905.SH,snowBall,2016-08-01,6109.2782,2017-08-01,12个月,0.97,5925.999854,0.1,610.92782,0.2,已敲出未曾敲入,,,2016-09-01,6381.4755,25,1,0.08333333333333333,0.016666666666666666,0.2,0.044554739707221014,0.5346568764866522
产品142,ZZ500,000905.SH,snowBall,2016-08-02,6168.5088,2017-08-02,12个月,0.97,5983.453535999999,0.1,616.85088,0.2,已敲出未曾敲入,,,2016-09-02,6356.9538,25,1,0.08333333333333333,0.016666666666666666,0.2,0.030549522763102965,0.3665942731572356
产品143,ZZ500,000905.SH,snowBall,2016-08-03,6198.3885,2017-08-03,12个月,0.97,6012.436845,0.1,619.8388500000001,0.2,已敲出未曾敲入,,,2016-09-02,6356.9538,24,1,0.08333333333333333,0.016666666666666666,0.2,0.025581697565423722,0.30698037078508467
产品144,ZZ500,000905.SH,snowBall,2016-08-04,6238.2309,2017-08-04,12个月,0.97,6051.083973,0.1,623.82309,0.2,已敲出未曾敲入,,,2016-09-02,6356.9538,23,1,0.08333333333333333,0.016666666666666666,0.2,0.019031501382868132,0.2283780165944176
产品145,ZZ500,000905.SH,snowBall,2016-08-05,6203.2872,2017-08-04,12个月,0.97,6017.1885839999995,0.1,620.32872,0.2,已敲出未曾敲入,,,2016-09-05,6391.7923,23,1,0.08333333333333333,0.016666666666666666,0.2,0.030387936899004098,0.36465524278804917
产品146,ZZ500,000905.SH,snowBall,2016-08-08,6290.7562,2017-08-08,12个月,0.97,6102.033514,0.1,629.0756200000001,0.2,已敲出未曾敲入,,,2016-09-08,6517.9835,25,1,0.08333333333333333,0.016666666666666666,0.2,0.03612082439309927,0.43344989271719125
产品147,ZZ500,000905.SH,snowBall,2016-08-09,6341.5497,2017-08-09,12个月,0.97,6151.303209,0.1,634.15497,0.2,已敲出未曾敲入,,,2016-09-09,6471.053,25,1,0.08333333333333333,0.016666666666666666,0.2,0.020421396366254285,0.24505675639505142
产品148,ZZ500,000905.SH,snowBall,2016-08-10,6318.2681,2017-08-10,12个月,0.97,6128.720057,0.1,631.82681,0.2,已敲出未曾敲入,,,2016-09-09,6471.053,24,1,0.08333333333333333,0.016666666666666666,0.2,0.024181452509113965,0.2901774301093676
产品149,ZZ500,000905.SH,snowBall,2016-08-11,6226.3129,2017-08-11,12个月,0.97,6039.523513,0.1,622.63129,0.2,已敲出未曾敲入,,,2016-09-09,6471.053,23,1,0.08333333333333333,0.016666666666666666,0.2,0.039307388486691686,0.4716886618403002
产品150,ZZ500,000905.SH,snowBall,2016-08-12,6299.0915,2017-08-11,12个月,0.97,6110.118755,0.1,629.9091500000001,0.2,已敲出未曾敲入,,,2016-09-12,6291.6364,23,1,0.08333333333333333,0.016666666666666666,0.2,-0.0011835198774299283,-0.014202238529159139
产品151,ZZ500,000905.SH,snowBall,2016-08-15,6442.5272,2017-08-15,12个月,0.97,6249.251384,0.1,644.2527200000001,0.2,已敲出未曾敲入,,,2016-09-14,6278.158,24,1,0.08333333333333333,0.016666666666666666,0.2,-0.025513155769059104,-0.30615786922870925
产品152,ZZ500,000905.SH,snowBall,2016-08-16,6468.8946,2017-08-16,12个月,0.97,6274.827762,0.1,646.88946,0.2,已敲出未曾敲入,,,2016-09-14,6278.158,23,1,0.08333333333333333,0.016666666666666666,0.2,-0.029485192106855407,-0.3538223052822649
产品153,ZZ500,000905.SH,snowBall,2016-08-17,6488.3648,2017-08-17,12个月,0.97,6293.713856,0.1,648.83648,0.2,已敲出未曾敲入,,,2016-10-17,6413.1487,38,2,0.16666666666666666,0.03333333333333333,0.2,-0.011592458549802953,-0.06955475129881772
产品154,ZZ500,000905.SH,snowBall,2016-08-18,6490.408,2017-08-18,12个月,0.97,6295.6957600000005,0.1,649.0408000000001,0.2,已敲出未曾敲入,,,2016-10-18,6509.2821,38,2,0.16666666666666666,0.03333333333333333,0.2,0.0029079990040687953,0.017447994024412772
产品155,ZZ500,000905.SH,snowBall,2016-08-19,6499.5548,2017-08-18,12个月,0.97,6304.568155999999,0.1,649.9554800000001,0.2,已敲出未曾敲入,,,2016-09-19,6344.181,21,1,0.08333333333333333,0.016666666666666666,0.2,-0.02390529886754711,-0.2868635864105653
产品156,ZZ500,000905.SH,snowBall,2016-08-22,6420.3544,2017-08-22,12个月,0.97,6227.743768,0.1,642.0354400000001,0.2,已敲出未曾敲入,,,2016-09-22,6385.6353,23,1,0.08333333333333333,0.016666666666666666,0.2,-0.005407660985194296,-0.06489193182233155
产品157,ZZ500,000905.SH,snowBall,2016-08-23,6428.6978,2017-08-23,12个月,0.97,6235.836866,0.1,642.86978,0.2,已敲出未曾敲入,,,2016-09-23,6370.5834,23,1,0.08333333333333333,0.016666666666666666,0.2,-0.009039840074610339,-0.10847808089532407
产品158,ZZ500,000905.SH,snowBall,2016-08-24,6435.0586,2017-08-24,12个月,0.97,6242.006842,0.1,643.5058600000001,0.2,已敲出未曾敲入,,,2016-09-23,6370.5834,22,1,0.08333333333333333,0.016666666666666666,0.2,-0.010019364858619872,-0.12023237830343847
产品159,ZZ500,000905.SH,snowBall,2016-08-25,6382.5704,2017-08-25,12个月,0.97,6191.093287999999,0.1,638.25704,0.2,已敲出未曾敲入,,,2016-09-23,6370.5834,21,1,0.08333333333333333,0.016666666666666666,0.2,-0.0018780834755851572,-0.022537001707021886
产品160,ZZ500,000905.SH,snowBall,2016-08-26,6410.7335,2017-08-25,12个月,0.97,6218.411495,0.1,641.0733500000001,0.2,已敲出未曾敲入,,,2016-09-26,6241.5157,21,1,0.08333333333333333,0.016666666666666666,0.2,-0.026396012250392342,-0.3167521470047081
产品161,ZZ500,000905.SH,snowBall,2016-08-29,6427.5291,2017-08-29,12个月,0.97,6234.703227,0.1,642.75291,0.2,已敲出未曾敲入,,,2016-09-29,6298.7911,23,1,0.08333333333333333,0.016666666666666666,0.2,-0.020029158638892763,-0.24034990366671316
产品162,ZZ500,000905.SH,snowBall,2016-08-30,6425.7543,2017-08-30,12个月,0.97,6232.981671,0.1,642.57543,0.2,已敲出未曾敲入,,,2016-09-30,6328.0856,23,1,0.08333333333333333,0.016666666666666666,0.2,-0.01519956964429825,-0.182394835731579
产品163,ZZ500,000905.SH,snowBall,2016-08-31,6434.2103,2017-08-31,12个月,0.97,6241.183991,0.1,643.42103,0.2,已敲出未曾敲入,,,2016-09-30,6328.0856,22,1,0.08333333333333333,0.016666666666666666,0.2,-0.016493818985058528,-0.19792582782070234
产品164,ZZ500,000905.SH,snowBall,2016-09-01,6381.4755,2017-09-01,12个月,0.97,6190.0312349999995,0.1,638.14755,0.2,已敲出未曾敲入,,,2016-09-30,6328.0856,21,1,0.08333333333333333,0.016666666666666666,0.2,-0.008366387992870816,-0.1003966559144498
产品165,ZZ500,000905.SH,snowBall,2016-09-02,6356.9538,2017-09-01,12个月,0.97,6166.245186,0.1,635.6953800000001,0.2,已敲出未曾敲入,,,2016-09-30,6328.0856,20,1,0.08333333333333333,0.016666666666666666,0.2,-0.004541200220772423,-0.05449440264926908
产品166,ZZ500,000905.SH,snowBall,2016-09-05,6391.7923,2017-09-05,12个月,0.97,6200.038531,0.1,639.1792300000001,0.2,已敲出未曾敲入,,,2016-09-30,6328.0856,19,1,0.08333333333333333,0.016666666666666666,0.2,-0.009966954026337738,-0.11960344831605285
产品167,ZZ500,000905.SH,snowBall,2016-09-06,6492.9722,2017-09-06,12个月,0.97,6298.183034,0.1,649.29722,0.2,已敲出未曾敲入,,,2016-09-30,6328.0856,18,1,0.08333333333333333,0.016666666666666666,0.2,-0.025394625900292622,-0.30473551080351147
产品168,ZZ500,000905.SH,snowBall,2016-09-07,6494.3159,2017-09-07,12个月,0.97,6299.486422999999,0.1,649.43159,0.2,已敲出未曾敲入,,,2016-09-30,6328.0856,17,1,0.08333333333333333,0.016666666666666666,0.2,-0.02559627566007361,-0.3071553079208833
产品169,ZZ500,000905.SH,snowBall,2016-09-08,6517.9835,2017-09-08,12个月,0.97,6322.4439950000005,0.1,651.79835,0.2,已敲出未曾敲入,,,2016-09-30,6328.0856,16,1,0.08333333333333333,0.016666666666666666,0.2,-0.029134455464638664,-0.349613465575664
产品170,ZZ500,000905.SH,snowBall,2016-09-09,6471.053,2017-09-08,12个月,0.97,6276.92141,0.1,647.1053,0.2,已敲出未曾敲入,,,2016-09-30,6328.0856,15,1,0.08333333333333333,0.016666666666666666,0.2,-0.022093374911316577,-0.2651204989357989
产品171,ZZ500,000905.SH,snowBall,2016-09-12,6291.6364,2017-09-12,12个月,0.97,6102.887308,0.1,629.1636400000001,0.2,已敲出未曾敲入,,,2016-10-12,6482.7379,17,1,0.08333333333333333,0.016666666666666666,0.2,0.03037389446090688,0.36448673353088257
产品172,ZZ500,000905.SH,snowBall,2016-09-13,6320.0315,2017-09-13,12个月,0.97,6130.430555,0.1,632.00315,0.2,已敲出未曾敲入,,,2016-10-13,6484.831,17,1,0.08333333333333333,0.016666666666666666,0.2,0.02607574028705395,0.3129088834446474
产品173,ZZ500,000905.SH,snowBall,2016-09-14,6278.158,2017-09-14,12个月,0.97,6089.81326,0.1,627.8158000000001,0.2,已敲出未曾敲入,,,2016-10-14,6469.4915,17,1,0.08333333333333333,0.016666666666666666,0.2,0.030476056830681886,0.36571268196818263
产品174,ZZ500,000905.SH,snowBall,2016-09-19,6344.181,2017-09-19,12个月,0.97,6153.85557,0.1,634.4181,0.2,已敲出未曾敲入,,,2016-10-19,6495.2574,19,1,0.08333333333333333,0.016666666666666666,0.2,0.02381338111255027,0.28576057335060323
产品175,ZZ500,000905.SH,snowBall,2016-09-20,6342.0328,2017-09-20,12个月,0.97,6151.7718159999995,0.1,634.2032800000001,0.2,已敲出未曾敲入,,,2016-10-20,6498.2375,19,1,0.08333333333333333,0.016666666666666666,0.2,0.02463006813840507,0.29556081766086084
产品176,ZZ500,000905.SH,snowBall,2016-09-21,6343.7541,2017-09-21,12个月,0.97,6153.441477,0.1,634.3754100000001,0.2,已敲出未曾敲入,,,2016-10-21,6475.2807,19,1,0.08333333333333333,0.016666666666666666,0.2,0.02073324374284935,0.2487989249141922
产品177,ZZ500,000905.SH,snowBall,2016-09-22,6385.6353,2017-09-22,12个月,0.97,6194.0662409999995,0.1,638.56353,0.2,已敲出未曾敲入,,,2016-10-21,6475.2807,18,1,0.08333333333333333,0.016666666666666666,0.2,0.014038603175474229,0.16846323810569075
产品178,ZZ500,000905.SH,snowBall,2016-09-23,6370.5834,2017-09-22,12个月,0.97,6179.465898,0.1,637.05834,0.2,已敲出未曾敲入,,,2016-10-21,6475.2807,17,1,0.08333333333333333,0.016666666666666666,0.2,0.016434491698201326,0.1972139003784159
