,000852.SH,000905.SH,000300.SH,NH0100.NHF,Bond
2022-10-19,6461.1462,5972.7226,3776.5335,2222.13,2.7052
2022-10-20,6429.7042,5948.8621,3754.9269,2214.15,2.7175
2022-10-21,6432.3255,5956.8811,3742.8929,2209.39,2.7278
2022-10-24,6378.4323,5896.9031,3633.3733,2221.27,2.7153
2022-10-25,6355.7784,5869.781,3627.4542,2218.19,2.7278
2022-10-26,6491.6916,5971.6009,3656.9027,2209.37,2.7025
2022-10-27,6461.6098,5963.0037,3631.1448,2202.48,2.6953
2022-10-28,6239.9316,5781.7972,3541.3295,2177.43,2.6653
2022-10-31,6292.6191,5807.1063,3508.7034,2141.76,2.6433
2022-11-01,6439.8223,5941.1451,3634.1732,2195.32,2.6629
2022-11-02,6524.5136,5997.8038,3677.8051,2205.45,2.6854
2022-11-03,6566.8413,5996.7187,3647.8966,2209.27,2.6776
2022-11-04,6709.6446,6133.4629,3767.1746,2250.01,2.7023
2022-11-07,6713.6375,6141.4088,3775.2971,2255.74,2.7003
2022-11-08,6694.9562,6134.2564,3749.3251,2275.09,2.6853
2022-11-09,6676.0079,6120.8286,3714.2704,2275.89,2.6953
2022-11-10,6603.3086,6089.6951,3685.6885,2257.45,2.7028
2022-11-11,6643.4817,6138.6211,3788.4387,2305.15,2.7354
2022-11-14,6599.6655,6129.5129,3794.0171,2287.74,2.8354
2022-11-15,6752.5127,6236.3838,3865.9726,2300.96,2.8155
2022-11-16,6702.041,6203.9174,3834.3899,2306.67,2.8329
2022-11-17,6714.5035,6217.2052,3818.664,2296.15,2.8026
2022-11-18,6658.4005,6191.6477,3801.5686,2291.79,2.825
2022-11-21,6689.3254,6189.7092,3769.1269,2252.86,2.818
2022-11-22,6583.2332,6125.3999,3769.5727,2244.17,2.8276
2022-11-23,6567.9934,6115.6049,3773.5287,2257.06,2.7975
2022-11-24,6586.8576,6120.0659,3756.8082,2254.5,2.795
2022-11-25,6512.1619,6087.8591,3775.7764,2273.72,2.83
2022-11-28,6492.712,6055.2843,3733.2424,2241.28,2.86
2022-11-29,6594.3225,6163.8214,3848.4224,2282.82,2.88
2022-11-30,6590.3067,6156.1465,3853.0365,2276.55,2.885
2022-12-01,6658.4265,6186.1021,3894.7687,2288.21,2.86
2022-12-02,6680.5415,6168.0127,3870.9478,2305.99,2.8676
2022-12-05,6714.367,6215.1244,3946.8759,2299.27,2.8902
2022-12-06,6703.5524,6211.2515,3968.1979,2281.69,2.9152
2022-12-07,6705.2873,6204.0051,3958.4409,2255.0,2.8702
2022-12-08,6662.3441,6186.2835,3959.1798,2287.6,2.8853
2022-12-09,6680.3752,6192.3009,3998.2442,2310.9,2.8903
2022-12-12,6655.6737,6154.8092,3953.4433,2294.44,2.8902
2022-12-13,6593.6675,6121.6615,3945.6813,2314.88,2.8952
2022-12-14,6570.0183,6096.3856,3954.8857,2328.1,2.8655
2022-12-15,6597.5505,6101.8787,3951.9885,2343.65,2.8829
2022-12-16,6519.4361,6072.8627,3954.227,2330.93,2.8856
2022-12-19,6390.77,5936.4751,3893.2207,2291.62,2.8632
2022-12-20,6341.5833,5878.0314,3829.0173,2293.36,2.8732
2022-12-21,6289.1361,5845.835,3830.5384,2328.66,2.8606
2022-12-22,6186.9277,5779.0555,3836.028,2311.95,2.8503
2022-12-23,6160.7451,5763.3458,3828.2188,2310.35,2.8251
2022-12-26,6275.5244,5843.2555,3843.4887,2340.05,2.8378
2022-12-27,6325.6279,5885.6622,3887.854,2373.77,2.8657
2022-12-28,6268.4658,5862.0967,3871.2644,2361.23,2.8503
2022-12-29,6261.8292,5857.4021,3856.7007,2356.41,2.8376
2022-12-30,6281.6209,5864.4669,3871.6338,2380.66,2.8353
2022-12-31,,,,,2.8353
2023-01-03,6423.7013,5955.8969,3887.8992,2377.13,2.8228
2023-01-04,6421.2767,5952.4538,3892.9477,2341.68,2.8103
2023-01-05,6485.4688,6010.4641,3968.5782,2316.14,2.8304
2023-01-06,6500.3203,6012.8152,3980.8888,2328.75,2.8328
2023-01-09,6535.7493,6040.0193,4013.1196,2326.3276,2.8428
2023-01-10,6540.2008,6048.2968,4017.4737,2324.5571,2.8602
2023-01-11,6486.9049,6014.1565,4010.0309,2345.6565,2.8603
2023-01-12,6489.5702,6015.2871,4017.8692,2353.795,2.8778
2023-01-13,6517.5132,6057.6902,4074.3772,2379.6903,2.901
2023-01-16,6591.8056,6126.1772,4137.9643,2360.9321,2.9167
2023-01-17,6597.4946,6132.6391,4137.2422,2371.0408,2.9017
2023-01-18,6613.005,6151.4557,4130.3143,2403.96,2.9222
2023-01-19,6676.0803,6204.3261,4156.0077,2402.99,2.9145
2023-01-20,6736.8515,6251.4337,4181.5267,2434.3,2.9331
2023-01-28,,,,,2.9341
2023-01-29,,,,,2.9219
2023-01-30,6786.453,6283.3272,4201.345,2425.61,2.9133
2023-01-31,6805.2756,6289.15,4156.8578,2404.63,2.8977
2023-02-01,6916.7204,6365.9051,4195.9332,2413.49,2.9101
2023-02-02,6933.2257,6370.1411,4181.1493,2375.16,2.897
2023-02-03,6925.076,6343.6861,4141.6319,2379.16,2.8943
