,0,1,2,3,4,5,6,7,8,9,10
2018-08-31,1.8291,2.8451,3.0718,3.2727,3.3262,3.3462,3.4913,3.5711,3.5738,3.5748,3.5751
2018-09-03,1.7971,2.8387,3.0961,3.3132,3.3523,3.3651,3.5102,3.5911,3.5938,3.5948,3.5951
2018-09-04,1.7151,2.8476,3.1179,3.3317,3.3795,3.3959,3.5397,3.6149,3.6133,3.6111,3.6101
2018-09-05,1.6841,2.847,3.1136,3.3392,3.3924,3.4114,3.5494,3.6198,3.6166,3.6121,3.6101
2018-09-06,2.0141,2.8414,3.1103,3.3486,3.4059,3.4268,3.5587,3.6247,3.6199,3.6131,3.6101
2018-09-07,2.1031,2.8438,3.1106,3.3607,3.4166,3.4366,3.5656,3.63,3.63,3.63,3.6301
2018-09-10,2.0851,2.8407,3.1211,3.3947,3.4569,3.4793,3.5842,3.66,3.6586,3.6562,3.6551
2018-09-11,2.1021,2.8457,3.136,3.4186,3.4836,3.507,3.6055,3.675,3.675,3.675,3.6751
2018-09-12,2.0691,2.849,3.1291,3.4155,3.4891,3.5185,3.6127,3.675,3.6695,3.6597,3.6551
2018-09-13,2.0421,2.8593,3.116,3.3804,3.4621,3.5014,3.6001,3.66,3.6579,3.6542,3.6526
2018-09-14,1.9732,2.8623,3.1122,3.3678,3.4531,3.4977,3.5948,3.65,3.6458,3.6385,3.6351
2018-09-17,1.9502,2.8636,3.1016,3.3569,3.4362,3.4779,3.5828,3.645,3.6415,3.6354,3.6327
2018-09-18,2.1163,2.8793,3.1017,3.3554,3.4401,3.4905,3.5968,3.655,3.6522,3.6473,3.6452
2018-09-19,2.0298,3.0102,3.2262,3.3544,3.439,3.5017,3.6085,3.6677,3.6711,3.6723,3.6727
2018-09-20,1.9868,3.0314,3.252,3.3633,3.4498,3.5172,3.6228,3.6856,3.6957,3.6991,3.7003
2018-09-21,1.9818,3.0266,3.2473,3.351,3.4368,3.5072,3.6087,3.6654,3.6721,3.6745,3.6752
2018-09-25,2.0108,3.0271,3.2338,3.3245,3.4161,3.4995,3.6028,3.6608,3.6708,3.6741,3.6754
2018-09-26,2.0108,3.0251,3.2177,3.3092,3.3989,3.4799,3.5908,3.6476,3.6493,3.6499,3.6503
2018-09-27,1.9178,3.0177,3.206,3.2932,3.3851,3.4702,3.5706,3.6203,3.6236,3.6248,3.6253
2018-09-28,1.9063,3.0038,3.1897,3.2791,3.3635,3.4401,3.5584,3.62,3.6185,3.6161,3.6153
2018-09-29,1.9063,2.99,3.1685,3.2791,3.3708,3.4513,3.5644,3.6199,3.617,3.6121,3.6104
2018-09-30,1.9063,2.9657,3.1402,3.2808,3.3746,3.4565,3.5671,3.6201,3.617,3.6121,3.6103
2018-10-08,1.7893,2.9579,3.143,3.2884,3.371,3.4431,3.5645,3.625,3.6219,3.617,3.6155
2018-10-09,1.8267,2.9388,3.1284,3.2803,3.3675,3.4442,3.5628,3.62,3.6184,3.616,3.6156
2018-10-10,1.7753,2.9395,3.1143,3.2303,3.3407,3.437,3.5546,3.6105,3.6137,3.6148,3.6156
2018-10-11,1.7999,2.8902,3.0711,3.1976,3.3108,3.4077,3.5268,3.58,3.58,3.58,3.5806
2018-10-12,1.7999,2.8904,3.0379,3.2081,3.3128,3.3964,3.5254,3.5876,3.586,3.5835,3.5831
2018-10-15,1.7944,2.88,3.0379,3.2068,3.3151,3.4031,3.5307,3.59,3.5884,3.586,3.5857
2018-10-16,1.888,2.8902,3.0505,3.2072,3.3169,3.4084,3.5273,3.58,3.5784,3.576,3.5757
2018-10-17,1.8653,2.9027,3.0625,3.2024,3.3129,3.4094,3.5282,3.58,3.58,3.58,3.5807
2018-10-18,1.8836,2.9027,3.0562,3.1902,3.2892,3.36,3.4825,3.55,3.55,3.55,3.5508
2018-10-19,1.8705,2.9027,3.0328,3.1882,3.2876,3.3602,3.4832,3.5562,3.5625,3.5646,3.5658
2018-10-22,1.8305,2.9027,3.0159,3.1994,3.3054,3.386,3.5029,3.5725,3.5849,3.589,3.591
2018-10-23,1.8065,2.8879,3.0116,3.2077,3.3091,3.3762,3.494,3.5613,3.5676,3.5696,3.5709
2018-10-24,1.7485,2.8562,2.9859,3.196,3.3002,3.3664,3.4871,3.55,3.5467,3.5419,3.5409
2018-10-25,1.5705,2.8562,2.9837,3.1913,3.2909,3.3516,3.4741,3.54,3.54,3.54,3.5409
2018-10-26,1.5205,2.844,2.9747,3.1919,3.291,3.3417,3.4565,3.5271,3.5363,3.5394,3.541
2018-10-29,1.5205,2.8203,2.9456,3.1479,3.2477,3.3126,3.4335,3.5015,3.5076,3.5097,3.5111
2018-10-30,1.5205,2.8054,2.933,3.1385,3.2405,3.308,3.4351,3.5065,3.5126,3.5147,3.5161
2018-10-31,1.8805,2.8054,2.9415,3.1595,3.2572,3.3129,3.4379,3.5054,3.5069,3.5075,3.5086
2018-11-01,1.8805,2.7858,2.9399,3.1806,3.271,3.3076,3.4308,3.5,3.4975,3.4939,3.4936
2018-11-02,1.8805,2.7863,2.9441,3.1915,3.2846,3.3229,3.4558,3.5366,3.5427,3.5447,3.5461
2018-11-05,1.8805,2.7763,2.9369,3.1882,3.2832,3.3238,3.468,3.523,3.5281,3.5297,3.5312
2018-11-06,1.8753,2.7516,2.9139,3.1641,3.265,3.3143,3.4352,3.5016,3.5077,3.5097,3.5113
2018-11-07,1.8729,2.7269,2.8807,3.1139,3.2246,3.2954,3.4212,3.4801,3.48,3.48,3.4813
2018-11-08,1.8729,2.6771,2.845,3.0956,3.2137,3.2885,3.4155,3.4759,3.4789,3.4799,3.4813
2018-11-09,1.8729,2.6586,2.8248,3.0866,3.202,3.271,3.405,3.471,3.4739,3.4749,3.4763
2018-11-12,2.0,2.6123,2.8009,3.0953,3.2096,3.2665,3.4003,3.4727,3.4816,3.4844,3.4865
2018-11-13,2.0,2.5913,2.7792,3.0706,3.1864,3.2471,3.3879,3.4623,3.4697,3.4721,3.474
2018-11-14,1.857,2.559,2.7332,2.9891,3.0881,3.1367,3.3036,3.4037,3.4155,3.4193,3.4218
2018-11-15,1.871,2.5092,2.7051,2.9897,3.0965,3.1359,3.3034,3.395,3.3933,3.3909,3.3915
2018-11-16,1.8887,2.508,2.7025,2.981,3.0818,3.127,3.2751,3.3503,3.3502,3.3502,3.3515
2018-11-19,2.0887,2.5092,2.7176,3.0077,3.1082,3.1521,3.2826,3.359,3.3709,3.3747,3.3772
2018-11-20,2.0881,2.5191,2.7277,3.0247,3.1299,3.1779,3.3149,3.38,3.3784,3.3762,3.3771
2018-11-21,2.0581,2.4968,2.7095,3.0166,3.1268,3.1787,3.3105,3.3701,3.3701,3.37,3.3716
2018-11-22,1.9351,2.4892,2.703,3.0186,3.1334,3.1897,3.3197,3.3821,3.3879,3.3897,3.3917
2018-11-23,1.8714,2.5115,2.7146,3.0132,3.1258,3.1853,3.3272,3.3903,3.3902,3.39,3.3917
2018-11-26,1.86,2.5007,2.7173,3.0098,3.1193,3.1756,3.3089,3.3868,3.405,3.4107,3.4151
2018-11-27,1.86,2.495,2.7011,3.0108,3.1212,3.179,3.321,3.39,3.3969,3.3994,3.4
2018-11-28,1.843,2.48,2.6781,3.0015,3.1316,3.1894,3.3235,3.3799,3.3767,3.3722,3.37
2018-11-29,1.843,2.47,2.6893,2.9956,3.1,3.1505,3.2949,3.3601,3.3601,3.36,3.36
2018-11-30,2.223,2.4826,2.6965,2.9899,3.0882,3.1353,3.2888,3.3602,3.3585,3.3561,3.355
2018-12-03,1.8345,2.4823,2.7198,2.9982,3.0876,3.1279,3.2913,3.3698,3.3634,3.3544,3.35
2018-12-04,1.7469,2.4604,2.6959,2.9738,3.0484,3.0779,3.2357,3.315,3.3117,3.3072,3.305
2018-12-05,1.5689,2.4604,2.6534,2.9333,3.0248,3.0718,3.2289,3.2997,3.2917,3.2804,3.275
2018-12-06,1.7099,2.4585,2.6346,2.9015,3.006,3.0734,3.1943,3.2554,3.2688,3.2735,3.2751
2018-12-07,1.7079,2.46,2.6276,2.881,2.9704,3.0227,3.1546,3.2422,3.2702,3.28,3.2853
2018-12-10,1.7449,2.4839,2.6519,2.858,2.94,2.993,3.1393,3.2306,3.2552,3.2638,3.2678
2018-12-11,1.7549,2.4742,2.6368,2.868,2.9489,2.997,3.1373,3.2404,3.2575,3.2634,3.2652
2018-12-12,1.7159,2.4607,2.6315,2.8708,2.9545,3.0057,3.1364,3.2356,3.2592,3.2672,3.2703
2018-12-13,1.7256,2.4617,2.6354,2.8943,2.9866,3.0438,3.1555,3.2564,3.3038,3.3194,3.3311
2018-12-14,1.78,2.4792,2.6545,2.9153,3.0015,3.0506,3.1498,3.252,3.3094,3.328,3.3468
2018-12-17,1.75,2.4711,2.6742,2.9339,3.0144,3.0574,3.177,3.2923,3.3425,3.3589,3.3713
2018-12-18,1.794,2.4861,2.6811,2.934,3.0136,3.0577,3.1778,3.2926,3.3426,3.359,3.3714
2018-12-19,1.779,2.7011,2.8582,2.9237,2.9945,3.0582,3.1699,3.2728,3.3168,3.3312,3.3412
2018-12-20,1.692,2.6906,2.8191,2.8772,2.9591,3.0414,3.1801,3.2753,3.2925,3.2984,3.3003
2018-12-21,1.611,2.6806,2.8102,2.8709,2.9609,3.0458,3.1461,3.2382,3.2867,3.3024,3.3168
2018-12-24,1.441,2.7045,2.8358,2.8998,2.9844,3.0657,3.1521,3.2392,3.2956,3.3207,3.3483
2018-12-25,1.441,2.7146,2.8412,2.8972,2.9814,3.0665,3.169,3.253,3.2902,3.3024,3.3113
2018-12-26,1.442,2.7001,2.8018,2.9002,2.9839,3.0644,3.1659,3.248,3.2826,3.2938,3.3011
2018-12-27,1.442,2.6611,2.7655,2.902,2.957,3.001,3.122,3.2229,3.2546,3.2651,3.2709
2018-12-28,1.442,2.603,2.7224,2.8697,2.9229,2.9614,3.0693,3.1688,3.2088,3.2218,3.2315
2018-12-29,1.442,2.6,2.7077,2.8688,2.9395,2.9676,3.0629,3.1641,3.2045,3.2181,3.2265
2018-12-30,1.442,2.6,2.7078,2.8688,2.9394,2.9676,3.0629,3.1641,3.2045,3.2181,3.2265
2018-12-31,1.442,2.6,2.7078,2.8688,2.9394,2.9676,3.0629,3.1641,3.2045,3.2181,3.2265
2019-01-02,1.442,2.5014,2.6167,2.7859,2.8772,2.9466,3.0186,3.0876,3.1344,3.1528,3.1734
2019-01-03,1.442,2.5017,2.6233,2.7776,2.8424,2.8965,3.0149,3.1031,3.1283,3.1366,3.141
2019-01-04,1.442,2.4525,2.6069,2.7922,2.8478,2.885,3.0055,3.104,3.1351,3.1452,3.1513
2019-01-07,1.442,2.4026,2.5672,2.7917,2.8705,2.9303,3.051,3.1272,3.1431,3.1484,3.1507
2019-01-08,1.409,2.3528,2.5222,2.753,2.8265,2.8796,2.9988,3.0836,3.1085,3.1167,3.1211
2019-01-09,1.562,2.3777,2.5421,2.7604,2.8267,2.8745,3.0163,3.101,3.1075,3.1097,3.1106
2019-01-10,1.662,2.3627,2.539,2.7736,2.8446,2.8954,3.0316,3.105,3.1035,3.1011,3.1006
2019-01-11,1.632,2.4065,2.575,2.792,2.8601,2.91,3.0266,3.0939,3.1019,3.1046,3.1058
2019-01-14,1.802,2.426,2.5861,2.7927,2.8784,2.9496,3.0495,3.1075,3.1223,3.1272,3.1297
2019-01-15,1.802,2.4345,2.5951,2.7922,2.8766,2.9484,3.06,3.1219,3.1329,3.1366,3.1383
2019-01-16,1.862,2.36,2.5212,2.7457,2.8321,2.9047,3.0228,3.0776,3.0764,3.0745,3.0745
2019-01-17,1.815,2.35,2.4901,2.6873,2.7971,2.8983,3.0039,3.0573,3.0698,3.0739,3.076
2019-01-18,1.735,2.3498,2.4979,2.7061,2.8281,2.941,3.0383,3.0791,3.0869,3.0895,3.091
2019-01-21,1.805,2.4209,2.5625,2.7202,2.8378,2.9499,3.0398,3.0828,3.0965,3.101,3.1037
2019-01-22,1.805,2.3999,2.5358,2.7225,2.8371,2.9437,3.0228,3.0699,3.0932,3.1008,3.1071
2019-01-23,1.806,2.4099,2.5499,2.7326,2.834,2.9258,2.9983,3.0579,3.0932,3.1047,3.119
2019-01-24,1.825,2.4004,2.5457,2.7339,2.835,2.9268,3.008,3.0731,3.1089,3.1205,3.1338
2019-01-25,1.915,2.3804,2.5358,2.7497,2.8548,2.9475,3.0155,3.0738,3.1108,3.1229,3.1398
2019-01-28,1.745,2.3961,2.6435,2.7373,2.8521,2.9635,3.0269,3.0785,3.1126,3.1239,3.1397
2019-01-29,1.635,2.3877,2.634,2.6983,2.8188,2.9403,3.0092,3.0638,3.0982,3.1095,3.1246
2019-01-30,1.565,2.3803,2.6099,2.6807,2.8009,2.9207,2.9913,3.0496,3.0863,3.0983,3.1151
2019-01-31,1.805,2.3873,2.5962,2.6885,2.7921,2.8943,2.9823,3.0485,3.0816,3.0923,3.1037
2019-02-01,1.655,2.351,2.5824,2.6874,2.7953,2.9006,2.9884,3.0512,3.0839,3.0941,3.1032
2019-02-02,1.825,2.351,2.5738,2.6825,2.7878,2.8907,2.9833,3.0481,3.0803,3.0912,3.0978
2019-02-03,1.647,2.3506,2.5726,2.6805,2.7869,2.8923,2.9779,3.0386,3.0753,3.0875,3.0967
2019-02-11,1.827,2.3381,2.5567,2.6722,2.7739,2.8754,2.9871,3.0444,3.059,3.0636,3.067
2019-02-12,1.587,2.3053,2.5543,2.6493,2.7561,2.8643,2.9815,3.0458,3.0644,3.0704,3.0748
2019-02-13,1.587,2.3251,2.5461,2.6424,2.7588,2.8746,2.9731,3.0327,3.0571,3.0648,3.0719
2019-02-14,1.587,2.313,2.5515,2.6631,2.7709,2.8779,2.9828,3.0413,3.0611,3.0674,3.0726
2019-02-15,1.587,2.3094,2.553,2.6533,2.7674,2.8794,2.9685,3.03,3.0594,3.0689,3.0794
2019-02-18,1.697,2.3206,2.5541,2.6732,2.7927,2.909,2.9992,3.0602,3.0895,3.0989,3.1094
2019-02-19,1.837,2.3141,2.5555,2.6732,2.7956,2.9145,3.0035,3.0696,3.1034,3.1143,3.1279
2019-02-20,1.727,2.3053,2.4943,2.6932,2.8028,2.9063,2.9979,3.0642,3.0967,3.1071,3.1196
2019-02-21,1.907,2.3356,2.5331,2.6895,2.8066,2.919,3.0054,3.0732,3.1089,3.1205,3.1361
2019-02-22,1.9821,2.3592,2.5256,2.7013,2.8158,2.9253,3.016,3.0833,3.1213,3.1328,3.1451
2019-02-25,1.9821,2.344,2.557,2.7331,2.867,2.9956,3.0866,3.1392,3.1632,3.1709,3.1787
2019-02-26,2.0821,2.3546,2.5728,2.7708,2.913,3.0473,3.1248,3.1593,3.1774,3.1829,3.1878
2019-02-27,2.0321,2.39,2.5783,2.7687,2.9061,3.0343,3.0978,3.1331,3.154,3.1607,3.1689
2019-02-28,1.9621,2.4053,2.6035,2.7597,2.9071,3.0466,3.1155,3.1464,3.1625,3.1676,3.1731
2019-03-01,1.6621,2.4338,2.6035,2.7896,2.9326,3.0689,3.1495,3.1765,3.1828,3.1847,3.187
2019-03-04,1.4621,2.4442,2.5804,2.8132,2.9442,3.0691,3.1549,3.1864,3.1962,3.1992,3.2023
2019-03-05,1.6471,2.4431,2.6052,2.832,2.9695,3.099,3.1722,3.198,3.2083,3.2115,3.2149
2019-03-06,1.7477,2.4486,2.6057,2.8519,2.9722,3.0893,3.1848,3.2098,3.2062,3.2015,3.2021
2019-03-07,1.7337,2.4532,2.6059,2.843,2.9446,3.0454,3.1421,3.1697,3.1643,3.1572,3.1572
2019-03-08,1.7207,2.4503,2.6061,2.8031,2.9157,3.0284,3.134,3.1646,3.1554,3.1437,3.1423
2019-03-11,1.7207,2.4471,2.6124,2.8226,2.9239,3.0275,3.1351,3.1668,3.1549,3.1396,3.1374
2019-03-12,1.9207,2.4613,2.6223,2.8274,2.9409,3.0536,3.1475,3.1718,3.1598,3.1446,3.1424
2019-03-13,1.7486,2.4705,2.6247,2.8201,2.9379,3.0539,3.1426,3.1643,3.1533,3.1392,3.1375
2019-03-14,1.9486,2.4719,2.6398,2.828,2.9474,3.0641,3.1457,3.1646,3.1572,3.1478,3.1475
2019-03-15,1.9881,2.4632,2.645,2.783,2.9253,3.0625,3.143,3.1595,3.1502,3.1385,3.1376
2019-03-18,1.9906,2.4773,2.6319,2.8042,2.9453,3.0715,3.1522,3.1691,3.156,3.1397,3.1377
2019-03-19,2.0678,2.4787,2.6188,2.7751,2.9297,3.0767,3.1553,3.1691,3.156,3.1397,3.1377
2019-03-20,2.1101,2.4698,2.6093,2.7862,2.9344,3.0711,3.1601,3.1791,3.165,3.1475,3.1453
2019-03-21,2.1601,2.4498,2.5998,2.7818,2.9255,3.0465,3.1343,3.1494,3.1405,3.1294,3.1291
2019-03-22,2.1201,2.4655,2.5979,2.7616,2.9034,3.034,3.1135,3.1295,3.12,3.1084,3.108
2019-03-25,2.0401,2.4795,2.6229,2.7565,2.8848,3.0101,3.1059,3.1286,3.1096,3.0864,3.0831
2019-03-26,2.0001,2.4706,2.5898,2.7376,2.8691,2.9928,3.0761,3.094,3.0807,3.0645,3.0633
2019-03-27,1.8001,2.4669,2.6035,2.7216,2.8585,2.9937,3.0735,3.0899,3.088,3.0857,3.0882
2019-03-28,1.5701,2.4478,2.5925,2.7171,2.8411,2.9658,3.0737,3.1013,3.085,3.0653,3.0634
2019-03-29,2.0201,2.4377,2.5852,2.7126,2.8343,2.9577,3.0767,3.1086,3.0914,3.0707,3.0683
2019-04-01,1.8491,2.4407,2.5733,2.7526,2.8861,3.0126,3.1435,3.1784,3.1591,3.136,3.1332
2019-04-02,1.4901,2.4522,2.5887,2.7621,2.9005,3.0378,3.1803,3.2182,3.1969,3.1716,3.1681
2019-04-03,1.1971,2.4639,2.5906,2.8695,2.9842,3.081,3.2355,3.2807,3.2604,3.2362,3.2331
2019-04-04,1.1971,2.4759,2.6138,2.9004,3.0515,3.1313,3.2532,3.2891,3.2794,3.2679,3.2679
2019-04-08,1.2081,2.4746,2.708,2.8934,3.0333,3.1623,3.2602,3.2811,3.2664,3.2493,3.2482
2019-04-09,1.5771,2.4664,2.7539,2.926,3.0833,3.2259,3.2984,3.3091,3.2992,3.2878,3.2882
2019-04-10,1.9771,2.4753,2.9026,2.9424,3.0532,3.21,3.2891,3.2996,3.2957,3.2911,3.2932
2019-04-11,1.9771,2.4794,2.9036,2.9422,3.0537,3.1793,3.2689,3.2894,3.2835,3.2766,3.2784
2019-04-12,1.8941,2.52,2.8996,2.9453,3.044,3.1778,3.2861,3.323,3.3282,3.3297,3.3334
2019-04-15,2.0391,2.5336,2.9275,2.9851,3.0968,3.2414,3.3453,3.37,3.3699,3.3699,3.3736
2019-04-16,2.2774,2.5856,2.9432,3.0431,3.1526,3.2565,3.3679,3.3995,3.3955,3.391,3.3937
2019-04-17,2.3158,2.7156,2.9397,3.0535,3.1595,3.2567,3.3708,3.4043,3.3983,3.3915,3.3938
2019-04-18,2.3158,2.6712,2.912,3.0238,3.1195,3.2018,3.331,3.3741,3.3661,3.3571,3.3589
2019-04-19,1.9658,2.6797,2.9089,2.9916,3.0956,3.2024,3.3384,3.3818,3.3768,3.3712,3.3741
2019-04-22,1.8618,2.6913,2.9334,3.023,3.1241,3.2231,3.3775,3.4288,3.4188,3.4075,3.4091
2019-04-23,1.9718,2.702,2.9541,3.0255,3.1312,3.2437,3.3854,3.4284,3.4142,3.3985,3.3993
2019-04-24,1.9718,2.6968,2.9452,3.0341,3.1498,3.2693,3.4086,3.449,3.4409,3.4319,3.4343
2019-04-25,2.0518,2.6902,2.9419,3.032,3.1353,3.2441,3.3925,3.4388,3.4286,3.4174,3.4193
2019-04-26,2.0518,2.6742,2.939,3.0293,3.1246,3.214,3.3512,3.4388,3.4257,3.4048,3.4043
2019-04-28,2.041,2.6988,2.8922,3.0293,3.1345,3.214,3.3495,3.4388,3.4298,3.4132,3.4043
2019-04-29,1.921,2.7223,2.9223,3.0376,3.1342,3.2199,3.3847,3.4391,3.4319,3.4241,3.4268
2019-04-30,1.921,2.6902,2.8918,3.0343,3.1258,3.1949,3.3691,3.4272,3.4079,3.3867,3.3869
2019-05-05,1.625,2.6902,2.8918,3.0343,3.1302,3.1949,3.3663,3.4249,3.4053,3.3843,3.3849
2019-05-06,1.625,2.6794,2.8602,2.9785,3.0675,3.1467,3.3314,3.3902,3.3726,3.3538,3.355
2019-05-07,1.375,2.6764,2.8939,3.0543,3.1243,3.1628,3.3424,3.402,3.3792,3.3548,3.3551
2019-05-08,1.325,2.6801,2.9056,3.0178,3.092,3.1537,3.3306,3.3871,3.3653,3.3421,3.3426
2019-05-09,1.525,2.6618,2.8679,2.9859,3.0712,3.142,3.3074,3.357,3.3346,3.3109,3.3116
2019-05-10,1.5733,2.685,2.8851,2.9831,3.0715,3.1527,3.3059,3.3492,3.3258,3.301,3.3017
2019-05-13,1.5733,2.6844,2.8652,2.9756,3.0586,3.1304,3.2801,3.3215,3.2964,3.27,3.2709
2019-05-14,1.8296,2.6783,2.8734,2.9898,3.0803,3.16,3.3057,3.3435,3.3152,3.2855,3.2859
2019-05-15,1.9507,2.6848,2.9001,2.9891,3.072,3.1486,3.2931,3.3311,3.3038,3.2753,3.2762
2019-05-16,1.9497,2.683,2.9033,2.9513,3.0353,3.1293,3.2722,3.3093,3.2872,3.2642,3.2662
2019-05-17,1.8027,2.6775,2.9065,2.9619,3.0454,3.1344,3.2754,3.3115,3.2884,3.2644,3.2665
2019-05-20,2.2532,2.6593,2.9065,2.9646,3.0454,3.13,3.2749,3.3118,3.2907,3.2689,3.2717
2019-05-21,2.2532,2.6623,2.9161,2.9823,3.0593,3.135,3.2927,3.3346,3.3155,3.2959,3.299
2019-05-22,2.1262,2.7,2.911,2.9808,3.0623,3.1433,3.3086,3.3527,3.3378,3.3227,3.3264
2019-05-23,2.0262,2.695,2.8778,2.9651,3.0427,3.1159,3.2866,3.3338,3.3254,3.3151,3.31
2019-05-24,1.9762,2.6912,2.8557,2.965,3.0426,3.1112,3.2875,3.3362,3.3278,3.3175,3.3125
2019-05-27,2.1762,2.7535,2.8838,3.0048,3.0819,3.1497,3.3301,3.3784,3.3683,3.3559,3.35
2019-05-28,2.1936,2.7352,2.8597,2.9744,3.0614,3.1433,3.3148,3.3574,3.3405,3.3199,3.31
2019-05-29,1.9246,2.715,2.8236,2.9537,3.0283,3.0925,3.2714,3.3183,3.3073,3.2939,3.2875
2019-05-30,1.7183,2.6964,2.8073,2.9245,2.9997,3.0682,3.2584,3.3081,3.2963,3.2819,3.275
2019-05-31,1.7183,2.679,2.8155,2.9418,3.013,3.0731,3.2596,3.3081,3.2962,3.2818,3.2751
2019-06-03,1.7648,2.6934,2.7874,2.9404,3.0064,3.058,3.2338,3.2778,3.2641,3.2477,3.2401
2019-06-04,1.7208,2.671,2.7823,2.9364,2.9976,3.0427,3.2188,3.2619,3.2431,3.2205,3.2101
2019-06-05,1.6877,2.6632,2.7874,2.9484,3.0083,3.0484,3.1774,3.2643,3.25,3.2235,3.21
2019-06-06,1.6157,2.6542,2.7771,2.9533,3.0159,3.0565,3.1759,3.2537,3.2431,3.2235,3.2136
2019-06-10,1.7075,2.6661,2.7927,2.9741,3.0376,3.0765,3.1941,3.27,3.2579,3.236,3.2251
2019-06-11,1.7075,2.6772,2.8125,2.9948,3.0641,3.1134,3.2296,3.3,3.2905,3.2735,3.2651
2019-06-12,1.7075,2.6849,2.9198,2.9765,3.0446,3.1132,3.2253,3.2925,3.2837,3.2678,3.2601
2019-06-13,1.6925,2.7155,2.9207,2.9647,3.0293,3.098,3.2098,3.2775,3.2686,3.2528,3.2451
2019-06-14,1.5925,2.7338,2.9066,2.9415,3.0042,3.0732,3.189,3.2601,3.2518,3.2372,3.2302
2019-06-17,1.4825,2.7264,2.8904,2.929,2.9902,3.0562,3.1763,3.25,3.2431,3.2309,3.2252
2019-06-18,1.4925,2.727,2.8792,2.9284,2.9905,3.0542,3.1787,3.255,3.248,3.2359,3.2302
2019-06-19,1.4925,2.7231,2.8803,2.929,2.9972,3.0679,3.1916,3.265,3.2587,3.2477,3.2427
2019-06-20,1.4425,2.6889,2.8533,2.9114,2.9806,3.0511,3.1819,3.26,3.2529,3.2408,3.2352
2019-06-21,1.3015,2.6608,2.848,2.9132,2.9774,3.041,3.1743,3.255,3.248,3.2358,3.2303
2019-06-24,1.1015,2.6633,2.863,2.9302,2.9963,3.0618,3.1928,3.27,3.2628,3.2507,3.2453
2019-06-25,1.1245,2.6593,2.8635,2.9242,2.988,3.0517,3.1842,3.2625,3.2546,3.2412,3.2353
2019-06-26,1.0925,2.6604,2.8585,2.9261,2.9945,3.0627,3.1942,3.27,3.2628,3.2506,3.2453
2019-06-27,1.063,2.6565,2.8574,2.9453,3.0131,3.0775,3.2006,3.27,3.2656,3.2584,3.2553
2019-06-28,1.473,2.6429,2.8484,2.9406,3.001,3.057,3.1825,3.255,3.2463,3.2317,3.2254
2019-07-01,1.1675,2.6554,2.8581,2.9366,2.9981,3.0578,3.1866,3.26,3.2496,3.2327,3.2254
2019-07-02,1.0165,2.6263,2.8331,2.9021,2.9563,3.0093,3.1363,3.21,3.1981,3.1787,3.1704
2019-07-03,1.044,2.5926,2.8059,2.8788,2.939,2.9976,3.115,3.18,3.1726,3.1604,3.1554
2019-07-04,1.011,2.5845,2.812,2.8771,2.9313,2.9848,3.1106,3.1825,3.172,3.155,3.1479
2019-07-05,1.222,2.5957,2.8202,2.9012,2.9609,3.0182,3.1328,3.1951,3.1876,3.1754,3.1705
2019-07-08,1.432,2.61,2.8321,2.9112,2.9706,3.0284,3.1389,3.1975,3.1922,3.1837,3.1805
2019-07-09,1.76,2.6267,2.8393,2.9118,2.9678,3.0229,3.1318,3.1899,3.1831,3.1722,3.168
2019-07-10,1.801,2.5918,2.7667,2.9258,2.9777,3.0203,3.1308,3.19,3.1839,3.1742,3.1706
2019-07-11,1.801,2.6031,2.7584,2.8974,2.9615,3.0206,3.1329,3.1899,3.183,3.1722,3.168
2019-07-12,1.861,2.6186,2.7855,2.8876,2.9493,3.0101,3.1222,3.1799,3.1723,3.1597,3.1531
2019-07-15,2.2435,2.6244,2.7817,2.914,2.9741,3.0308,3.1402,3.1949,3.1895,3.1811,3.1782
2019-07-16,2.2935,2.6246,2.7822,2.911,2.9725,3.0311,3.1391,3.1925,3.1862,3.1766,3.1732
2019-07-17,2.3935,2.6378,2.7823,2.9045,2.9664,3.0267,3.1391,3.1949,3.1887,3.179,3.1757
2019-07-18,2.4545,2.6382,2.7827,2.897,2.9531,3.0084,3.1223,3.18,3.1737,3.164,3.1608
2019-07-19,2.5095,2.6344,2.7731,2.8974,2.9539,3.0089,3.1198,3.175,3.1687,3.1591,3.1559
2019-07-22,2.3523,2.6386,2.7843,2.8908,2.9444,2.999,3.1146,3.1724,3.1644,3.1524,3.1484
2019-07-23,2.1023,2.6302,2.7747,2.8845,2.9376,2.9919,3.1105,3.1699,3.1627,3.1519,3.1484
2019-07-24,2.0213,2.6317,2.7752,2.9024,2.9562,3.0098,3.1241,3.18,3.1768,3.172,3.171
2019-07-25,2.1213,2.6317,2.7754,2.8957,2.9501,3.0051,3.1194,3.175,3.1709,3.1649,3.1635
2019-07-26,2.1213,2.6267,2.7709,2.9009,2.9544,3.0081,3.1208,3.1751,3.1718,3.167,3.1661
2019-07-29,2.1213,2.6277,2.7721,2.9096,2.9669,3.0246,3.1374,3.19,3.1876,3.184,3.1836
2019-07-30,2.1133,2.6285,2.7725,2.9096,2.964,3.0195,3.1342,3.1879,3.1837,3.1774,3.1761
2019-07-31,2.1733,2.6183,2.7577,2.8945,2.9462,2.9994,3.1169,3.1724,3.1663,3.1574,3.1552
2019-08-01,2.0433,2.6155,2.7582,2.8905,2.9358,2.9838,3.106,3.1649,3.1591,3.1507,3.1487
